,ind_engaj
7188129,1.0
7188130,1.0
7188132,0.0
7188136,1.0
7188138,1.0
7188139,0.0
7188144,0.0
7188148,0.0
7188162,0.0
7188165,1.0
7188166,1.0
7188175,1.0
7188191,0.0
7188195,0.0
7188196,1.0
7188200,0.0
7188203,1.0
7188206,1.0
7188213,1.0
7188219,1.0
7188232,1.0
7188237,1.0
7188240,0.0
7188241,1.0
7188242,0.0
7188245,0.0
7188246,0.0
7188248,1.0
7188249,0.0
7188251,0.0
7188255,0.0
7188256,0.0
7188260,0.0
7188262,1.0
7188263,1.0
7188268,1.0
7188269,0.0
7188274,1.0
7188275,1.0
7188276,1.0
7188279,1.0
7188282,0.0
7188287,0.0
7188294,0.0
7188301,1.0
7188303,1.0
7188305,0.0
7188308,0.0
7188313,1.0
7188317,0.0
7188318,0.0
7188324,0.0
7188328,1.0
7188329,1.0
7188330,1.0
7188334,0.0
7188341,1.0
7188343,1.0
7188345,1.0
7188349,0.0
7188352,1.0
7188353,1.0
7188356,1.0
7188357,1.0
7188370,0.0
7188380,0.0
7188384,1.0
7188393,0.0
7188400,1.0
7188405,1.0
7188409,0.0
7188410,0.0
7188412,1.0
7188413,0.0
7188415,1.0
7188416,0.0
7188417,0.0
7188425,0.0
7188435,1.0
7188436,0.0
7188438,1.0
7188444,1.0
7188455,1.0
7188464,1.0
7188469,1.0
7188473,1.0
7188483,1.0
7188484,1.0
7188485,0.0
7188487,0.0
7188492,0.0
7188501,1.0
7188506,1.0
7188510,1.0
7188514,1.0
7188520,0.0
7188528,0.0
7188534,1.0
7188542,0.0
7188551,0.0
7188560,1.0
7188564,0.0
7188565,1.0
7188581,0.0
7188589,1.0
7188590,0.0
7188592,0.0
7188605,1.0
7188608,0.0
7188614,0.0
7188621,1.0
7188623,1.0
7188627,0.0
7188630,1.0
7188633,0.0
7188636,0.0
7188637,1.0
7188643,1.0
7188654,1.0
7188655,1.0
7188657,0.0
7188659,0.0
7188662,1.0
7188667,1.0
7188674,0.0
7188678,0.0
7188686,1.0
7188688,1.0
7188691,0.0
7188699,1.0
7188700,1.0
7188714,1.0
7188718,0.0
7188723,0.0
7188727,0.0
7188729,1.0
7188732,1.0
7188734,0.0
7188739,1.0
7188740,0.0
7188741,1.0
7188744,0.0
7188753,1.0
7188762,1.0
7188768,1.0
7188769,1.0
7188770,0.0
7188775,0.0
7188781,1.0
7188787,1.0
7188791,1.0
7188794,0.0
7188795,0.0
7188801,1.0
7188815,1.0
7188816,1.0
7188825,0.0
7188828,1.0
7188829,1.0
7188831,1.0
7188840,0.0
7188859,0.0
7188860,1.0
7188862,0.0
7188866,0.0
7188870,1.0
7188875,0.0
7188884,0.0
7188896,1.0
7188900,1.0
7188901,1.0
7188905,1.0
7188909,1.0
7188913,0.0
7188917,0.0
7188919,0.0
7188928,1.0
7188930,1.0
7188932,1.0
7188934,1.0
7188937,0.0
7188957,1.0
7188961,1.0
7188962,1.0
7188968,1.0
7188969,1.0
7188971,0.0
7188974,1.0
7188980,1.0
7188982,1.0
7188983,0.0
7188985,1.0
7188992,1.0
7188993,0.0
7188995,1.0
7189002,0.0
7189003,0.0
7189009,1.0
7189011,1.0
7189015,1.0
7189017,0.0
7189019,0.0
7189027,0.0
7189032,0.0
7189033,1.0
7189034,1.0
7189036,1.0
7189041,1.0
7189049,0.0
7189057,0.0
7189058,0.0
7189060,1.0
7189063,1.0
7189064,0.0
7189072,0.0
7189073,1.0
7189076,1.0
7189082,1.0
7189084,1.0
7189085,1.0
7189086,0.0
7189098,0.0
7189099,0.0
7189102,1.0
7189103,0.0
7189106,0.0
7189110,1.0
7189127,1.0
7189131,1.0
7189132,0.0
7189149,1.0
7189152,0.0
7189156,0.0
7189159,0.0
7189161,1.0
7189162,0.0
7189176,1.0
7189189,1.0
7189196,1.0
7189199,1.0
7189200,1.0
7189201,1.0
7189206,1.0
7189208,1.0
7189209,1.0
7189210,1.0
7189216,1.0
7189219,1.0
7189223,0.0
7189224,1.0
7189229,1.0
7189231,0.0
7189232,1.0
7189235,1.0
7189241,1.0
7189242,1.0
7189243,1.0
7189244,1.0
7189248,0.0
7189252,1.0
7189262,1.0
7189265,1.0
7189267,0.0
7189283,1.0
7189290,0.0
7189295,0.0
7189299,1.0
7189304,1.0
7189313,1.0
7189328,0.0
7189335,1.0
7189339,0.0
7189341,1.0
7189343,1.0
7189348,1.0
7189351,1.0
7189361,1.0
7189366,1.0
7189367,1.0
7189368,1.0
7189378,1.0
7189380,1.0
7189386,1.0
7189389,1.0
7189403,0.0
7189404,1.0
7189406,1.0
7189408,1.0
7189411,1.0
7189421,0.0
7189433,1.0
7189438,0.0
7189440,1.0
7189443,1.0
7189447,1.0
7189455,1.0
7189462,0.0
7189467,0.0
7189468,0.0
7189471,0.0
7189472,1.0
7189473,0.0
7189474,1.0
7189476,0.0
7189482,0.0
7189484,0.0
7189487,1.0
7189488,0.0
7189489,0.0
7189491,0.0
7189492,1.0
7189499,0.0
7189500,0.0
7189504,1.0
7189507,0.0
7189508,0.0
7189509,0.0
7189513,1.0
7189519,1.0
7189528,1.0
7189537,1.0
7189541,0.0
7189542,0.0
7189550,1.0
7189551,0.0
7189566,1.0
7189571,1.0
7189577,1.0
7189583,0.0
7189588,1.0
7189590,1.0
7189592,0.0
7189596,0.0
7189598,1.0
7189607,1.0
7189619,1.0
7189637,1.0
7189643,0.0
7189652,1.0
7189659,0.0
7189668,1.0
7189670,1.0
7189673,1.0
7189689,1.0
7189698,0.0
7189699,1.0
7189703,0.0
7189708,1.0
7189714,0.0
7189724,0.0
7189727,1.0
7189737,1.0
7189741,0.0
7189750,0.0
7189758,1.0
7189760,0.0
7189763,0.0
7189768,0.0
7189769,0.0
7189771,1.0
7189774,1.0
7189777,1.0
7189778,0.0
7189782,1.0
7189783,1.0
7189793,0.0
7189794,0.0
7189801,0.0
7189803,1.0
7189804,0.0
7189806,0.0
7189809,0.0
7189810,0.0
7189813,0.0
7189823,1.0
7189825,0.0
7189830,0.0
7189838,0.0
7189842,1.0
7189843,0.0
7189845,1.0
7189849,1.0
7189854,0.0
7189856,0.0
7189859,0.0
7189862,0.0
7189869,1.0
7189872,1.0
7189876,0.0
7189880,0.0
7189882,0.0
7189883,0.0
7189885,1.0
7189892,0.0
7189896,1.0
7189902,0.0
7189904,1.0
7189905,0.0
7189909,0.0
7189910,0.0
7189924,1.0
7189925,1.0
7189929,0.0
7189934,1.0
7189941,0.0
7189947,0.0
7189949,1.0
7189952,1.0
7189956,0.0
7189957,1.0
7189969,1.0
7189970,1.0
7189974,1.0
7189988,1.0
7189996,1.0
7190001,1.0
7190003,1.0
7190005,0.0
7190007,0.0
7190012,1.0
7190015,0.0
7190019,0.0
7190021,1.0
7190026,0.0
7190027,1.0
7190028,1.0
7190033,0.0
7190036,0.0
7190038,1.0
7190044,0.0
7190045,1.0
7190050,1.0
7190054,0.0
7190056,1.0
7190060,1.0
7190063,1.0
7190065,1.0
7190067,1.0
7190069,0.0
7190072,1.0
7190077,1.0
7190088,0.0
7190092,1.0
7190114,0.0
7190123,0.0
7190125,1.0
7190134,0.0
7190135,0.0
7190138,0.0
7190143,1.0
7190145,0.0
7190146,0.0
7190151,1.0
7190154,1.0
7190155,0.0
7190158,1.0
7190162,0.0
7190167,1.0
7190170,0.0
7190172,0.0
7190179,1.0
7190188,1.0
7190191,1.0
7190192,1.0
7190195,0.0
7190197,0.0
7190201,0.0
7190202,1.0
7190206,1.0
7190220,1.0
7190222,0.0
7190233,1.0
7190239,1.0
7190256,0.0
7190263,1.0
7190266,0.0
7190268,0.0
7190272,1.0
7190287,1.0
7190295,0.0
7190300,1.0
7190305,0.0
7190306,1.0
7190319,1.0
7190321,0.0
7190322,1.0
7190332,0.0
7190335,1.0
7190337,1.0
7190338,1.0
7190341,1.0
7190350,0.0
7190352,0.0
7190354,1.0
7190358,1.0
7190359,1.0
7190360,1.0
7190363,1.0
7190365,0.0
7190366,1.0
7190368,1.0
7190369,0.0
7190371,1.0
7190374,1.0
7190387,0.0
7190390,1.0
7190391,1.0
7190392,1.0
7190403,1.0
7190411,0.0
7190420,0.0
7190422,1.0
7190423,0.0
7190428,0.0
7190429,1.0
7190438,1.0
7190443,1.0
7190445,1.0
7190450,1.0
7190458,1.0
7190460,0.0
7190464,1.0
7190470,1.0
7190477,0.0
7190481,1.0
7190484,1.0
7190487,1.0
7190488,0.0
7190491,0.0
7190492,1.0
7190500,0.0
7190502,1.0
7190504,1.0
7190506,0.0
7190511,1.0
7190516,1.0
7190518,0.0
7190521,1.0
7190535,1.0
7190545,1.0
7190552,0.0
7190562,1.0
7190565,1.0
7190571,0.0
7190573,1.0
7190576,0.0
7190582,1.0
7190589,0.0
7190593,0.0
7190596,0.0
7190602,1.0
7190603,1.0
7190605,1.0
7190609,0.0
7190610,1.0
7190616,1.0
7190617,1.0
7190620,0.0
7190635,1.0
7190640,1.0
7190643,0.0
7190644,1.0
7190646,0.0
7190653,1.0
7190668,1.0
7190669,1.0
7190675,1.0
7190681,0.0
7190682,1.0
7190686,0.0
7190703,0.0
7190704,1.0
7190705,1.0
7190706,1.0
7190714,0.0
7190716,1.0
7190725,0.0
7190726,0.0
7190731,0.0
7190732,1.0
7190734,0.0
7190745,1.0
7190751,1.0
7190752,0.0
7190753,1.0
7190757,1.0
7190759,0.0
7190763,0.0
7190764,0.0
7190766,0.0
7190781,1.0
7190785,0.0
7190787,1.0
7190796,0.0
7190803,1.0
7190811,1.0
7190821,1.0
7190825,1.0
7190833,1.0
7190841,0.0
7190857,0.0
7190875,0.0
7190878,1.0
7190880,1.0
7190888,1.0
7190890,1.0
7190892,1.0
7190902,0.0
7190904,0.0
7190906,1.0
7190908,1.0
7190909,1.0
7190920,0.0
7190931,0.0
7190935,1.0
7190940,1.0
7190942,1.0
7190946,1.0
7190950,0.0
7190958,1.0
7190963,0.0
7190967,1.0
7190969,1.0
7190973,0.0
7190974,0.0
7190978,0.0
7190985,0.0
7190986,1.0
7190998,1.0
7191000,0.0
7191011,0.0
7191013,1.0
7191017,0.0
7191034,1.0
7191052,0.0
7191053,1.0
7191060,1.0
7191061,0.0
7191072,1.0
7191078,1.0
7191080,0.0
7191099,0.0
7191101,0.0
7191113,1.0
7191119,1.0
7191121,0.0
7191124,1.0
7191133,0.0
7191135,0.0
7191138,1.0
7191147,1.0
7191151,1.0
7191156,0.0
7191158,0.0
7191159,0.0
7191171,0.0
7191181,0.0
7191182,0.0
7191185,1.0
7191190,0.0
7191191,1.0
7191193,1.0
7191194,1.0
7191195,0.0
7191197,0.0
7191212,0.0
7191214,0.0
7191217,1.0
7191218,0.0
7191219,1.0
7191223,0.0
7191226,1.0
7191229,1.0
7191232,0.0
7191237,1.0
7191239,1.0
7191242,0.0
7191247,1.0
7191249,0.0
7191250,1.0
7191255,1.0
7191258,1.0
7191259,1.0
7191264,1.0
7191271,0.0
7191273,0.0
7191278,1.0
7191282,1.0
7191285,0.0
7191289,0.0
7191290,1.0
7191304,0.0
7191310,0.0
7191312,0.0
7191316,0.0
7191325,1.0
7191327,1.0
7191329,1.0
7191332,0.0
7191336,1.0
7191337,0.0
7191343,0.0
7191347,1.0
7191349,1.0
7191354,1.0
7191360,1.0
7191376,0.0
7191381,1.0
7191385,1.0
7191387,0.0
7191393,1.0
7191397,1.0
7191398,0.0
7191400,1.0
7191411,1.0
7191416,1.0
7191424,0.0
7191435,0.0
7191452,1.0
7191457,0.0
7191460,0.0
7191461,0.0
7191467,0.0
7191472,1.0
7191477,0.0
7191486,1.0
7191489,1.0
7191492,1.0
7191499,0.0
7191500,0.0
7191503,0.0
7191504,0.0
7191507,0.0
7191515,1.0
7191520,1.0
7191522,0.0
7191523,1.0
7191528,0.0
7191542,0.0
7191548,1.0
7191559,1.0
7191561,0.0
7191562,1.0
7191563,0.0
7191565,0.0
7191567,1.0
7191581,1.0
7191586,0.0
7191588,1.0
7191590,0.0
7191595,1.0
7191606,1.0
7191607,1.0
7191616,0.0
7191618,0.0
7191620,1.0
7191625,1.0
7191630,1.0
7191631,0.0
7191632,0.0
7191634,1.0
7191642,0.0
7191646,1.0
7191650,0.0
7191657,1.0
7191662,1.0
7191666,1.0
7191667,0.0
7191668,1.0
7191672,1.0
7191673,1.0
7191674,0.0
7191678,0.0
7191679,0.0
7191681,0.0
7191687,1.0
7191697,1.0
7191703,0.0
7191708,0.0
7191717,1.0
7191718,1.0
7191728,0.0
7191731,1.0
7191740,1.0
7191742,0.0
7191744,1.0
7191745,1.0
7191746,0.0
7191752,0.0
7191764,0.0
7191766,0.0
7191768,1.0
7191771,0.0
7191779,1.0
7191782,1.0
7191788,1.0
7191798,0.0
7191801,0.0
7191802,0.0
7191808,1.0
7191816,1.0
7191817,0.0
7191819,0.0
7191827,0.0
7191831,1.0
7191832,0.0
7191835,0.0
7191837,1.0
7191839,1.0
7191843,0.0
7191844,1.0
7191846,0.0
7191859,1.0
7191861,1.0
7191863,0.0
7191864,0.0
7191866,0.0
7191868,1.0
7191871,1.0
7191874,0.0
7191878,0.0
7191881,0.0
7191882,1.0
7191884,1.0
7191888,1.0
7191889,1.0
7191890,1.0
7191896,0.0
7191909,0.0
7191913,0.0
7191914,1.0
7191918,1.0
7191921,1.0
7191926,0.0
7191927,1.0
7191936,0.0
7191937,0.0
7191942,1.0
7191944,0.0
7191946,1.0
7191952,1.0
7191953,1.0
7191957,1.0
7191959,0.0
7191964,1.0
7191975,1.0
7191985,1.0
7191990,0.0
7191991,0.0
7191993,1.0
7191999,1.0
7192007,1.0
7192010,1.0
7192017,0.0
7192018,1.0
7192022,0.0
7192023,1.0
7192029,1.0
7192030,0.0
7192031,0.0
7192044,1.0
7192045,1.0
7192046,1.0
7192047,1.0
7192050,0.0
7192056,1.0
7192059,0.0
7192060,1.0
7192061,0.0
7192064,1.0
7192067,1.0
7192071,0.0
7192081,0.0
7192087,0.0
7192088,0.0
7192090,1.0
7192096,1.0
7192097,1.0
7192103,1.0
7192106,0.0
7192107,1.0
7192108,0.0
7192110,0.0
7192116,0.0
7192117,0.0
7192122,1.0
7192136,1.0
7192139,1.0
7192143,1.0
7192145,1.0
7192149,0.0
7192152,1.0
7192156,1.0
7192159,1.0
7192185,1.0
7192187,0.0
7192189,0.0
7192190,1.0
7192194,0.0
7192200,0.0
7192202,0.0
7192203,1.0
7192204,1.0
7192214,1.0
7192217,0.0
7192228,0.0
7192232,1.0
7192233,0.0
7192247,1.0
7192250,1.0
7192259,1.0
7192261,1.0
7192263,1.0
7192265,0.0
7192266,0.0
7192268,0.0
7192269,0.0
7192271,1.0
7192277,1.0
7192296,1.0
7192308,0.0
7192319,0.0
7192320,1.0
7192324,1.0
7192325,1.0
7192326,1.0
7192339,0.0
7192356,0.0
7192366,1.0
7192379,1.0
7192381,0.0
7192389,1.0
7192391,0.0
7192392,1.0
7192399,0.0
7192401,0.0
7192416,1.0
7192418,1.0
7192425,1.0
7192428,0.0
7192430,1.0
7192431,0.0
7192433,1.0
7192435,1.0
7192441,1.0
7192442,1.0
7192444,0.0
7192445,1.0
7192451,1.0
7192456,0.0
7192458,0.0
7192460,1.0
7192466,0.0
7192470,1.0
7192482,1.0
7192483,1.0
7192489,1.0
7192490,1.0
7192501,1.0
7192504,1.0
7192507,1.0
7192509,0.0
7192510,0.0
7192512,1.0
7192514,1.0
7192522,1.0
7192523,0.0
7192538,1.0
7192544,0.0
7192546,1.0
7192551,0.0
7192552,0.0
7192560,0.0
7192569,0.0
7192582,0.0
7192589,1.0
7192591,0.0
7192592,0.0
7192594,1.0
7192597,0.0
7192598,0.0
7192608,0.0
7192615,0.0
7192618,0.0
7192620,1.0
7192622,1.0
7192628,1.0
7192630,0.0
7192633,0.0
7192638,1.0
7192646,1.0
7192649,1.0
7192650,1.0
7192663,0.0
7192665,1.0
7192670,1.0
7192676,0.0
7192678,1.0
7192680,1.0
7192687,0.0
7192688,1.0
7192689,1.0
7192692,0.0
7192722,0.0
7192724,1.0
7192725,0.0
7192726,1.0
7192733,0.0
7192736,1.0
7192737,1.0
7192753,1.0
7192754,1.0
7192768,0.0
7192775,1.0
7192778,0.0
7192785,1.0
7192786,1.0
7192791,0.0
7192797,0.0
7192798,1.0
7192804,0.0
7192807,1.0
7192817,1.0
7192819,0.0
7192826,0.0
7192831,1.0
7192840,1.0
7192847,1.0
7192854,0.0
7192862,1.0
7192866,0.0
7192869,1.0
7192876,1.0
7192880,0.0
7192884,1.0
7192888,1.0
7192892,0.0
7192893,1.0
7192903,1.0
7192907,1.0
7192909,0.0
7192921,0.0
7192923,1.0
7192925,1.0
7192926,1.0
7192932,1.0
7192943,0.0
7192952,0.0
7192957,0.0
7192959,1.0
7192962,1.0
7192963,1.0
7192964,1.0
7192965,1.0
7192970,1.0
7192971,1.0
7192979,1.0
7192982,0.0
7192983,0.0
7192985,0.0
7192994,1.0
7193004,0.0
7193005,0.0
7193009,0.0
7193014,1.0
7193020,1.0
7193024,0.0
7193026,1.0
7193031,1.0
7193033,1.0
7193035,1.0
7193036,1.0
7193041,1.0
7193049,1.0
7193050,0.0
7193066,0.0
7193075,1.0
7193077,0.0
7193078,1.0
7193082,1.0
7193083,0.0
7193084,0.0
7193087,1.0
7193089,0.0
7193090,0.0
7193099,0.0
7193101,1.0
7193102,1.0
7193115,1.0
7193121,1.0
7193125,0.0
7193130,1.0
7193132,1.0
7193133,1.0
7193139,1.0
7193141,0.0
7193144,0.0
7193147,1.0
7193159,1.0
7193161,1.0
7193162,1.0
7193170,0.0
7193171,1.0
7193174,1.0
7193176,0.0
7193178,1.0
7193180,1.0
7193183,0.0
7193193,1.0
7193213,1.0
7193218,0.0
7193224,0.0
7193227,0.0
7193231,0.0
7193238,0.0
7193239,0.0
7193250,1.0
7193255,0.0
7193257,1.0
7193260,0.0
7193262,0.0
7193263,1.0
7193266,1.0
7193268,1.0
7193273,0.0
7193282,1.0
7193287,1.0
7193291,1.0
7193295,1.0
7193300,0.0
7193304,1.0
7193307,0.0
7193309,1.0
7193312,0.0
7193314,1.0
7193316,1.0
7193319,0.0
7193331,0.0
7193353,0.0
7193358,1.0
7193359,0.0
7193361,1.0
7193362,0.0
7193379,1.0
7193381,1.0
7193382,0.0
7193383,1.0
7193385,0.0
7193389,1.0
7193393,0.0
7193400,1.0
7193401,1.0
7193404,0.0
7193405,1.0
7193408,1.0
7193410,0.0
7193413,0.0
7193421,1.0
7193424,1.0
7193431,1.0
7193434,1.0
7193437,0.0
7193438,1.0
7193442,0.0
7193444,0.0
7193446,0.0
7193454,0.0
7193459,1.0
7193464,0.0
7193469,0.0
7193480,1.0
7193496,1.0
7193497,1.0
7193509,1.0
7193516,0.0
7193519,1.0
7193520,1.0
7193522,1.0
7193523,1.0
7193529,0.0
7193530,1.0
7193531,0.0
7193538,1.0
7193544,0.0
7193546,0.0
7193550,0.0
7193554,1.0
7193557,1.0
7193558,0.0
7193564,1.0
7193569,0.0
7193570,0.0
7193571,1.0
7193574,0.0
7193579,1.0
7193585,1.0
7193592,0.0
7193593,0.0
7193597,1.0
7193600,1.0
7193601,1.0
7193610,1.0
7193616,0.0
7193621,1.0
7193622,1.0
7193624,1.0
7193632,1.0
7193634,0.0
7193638,0.0
7193649,1.0
7193653,1.0
7193655,0.0
7193664,1.0
7193671,1.0
7193673,0.0
7193680,1.0
7193682,1.0
7193687,0.0
7193690,0.0
7193696,0.0
7193703,1.0
7193709,0.0
7193710,0.0
7193742,1.0
7193747,1.0
7193753,0.0
7193756,1.0
7193759,1.0
7193763,1.0
7193768,1.0
7193775,1.0
7193779,0.0
7193780,0.0
7193781,0.0
7193785,0.0
7193800,1.0
7193801,0.0
7193804,1.0
7193805,1.0
7193807,1.0
7193811,1.0
7193819,1.0
7193833,1.0
7193835,1.0
7193839,1.0
7193850,0.0
7193863,1.0
7193865,1.0
7193867,1.0
7193868,1.0
7193869,1.0
7193894,1.0
7193904,0.0
7193907,1.0
7193909,0.0
7193919,1.0
7193922,1.0
7193930,1.0
7193932,0.0
7193940,0.0
7193943,0.0
7193944,0.0
7193953,1.0
7193969,1.0
7193978,0.0
7193982,0.0
7193983,1.0
7194000,0.0
7194003,0.0
7194004,1.0
7194009,0.0
7194010,1.0
7194018,1.0
7194020,1.0
7194027,0.0
7194032,0.0
7194037,1.0
7194040,1.0
7194043,0.0
7194046,0.0
7194047,1.0
7194053,0.0
7194056,1.0
7194057,1.0
7194060,1.0
7194075,0.0
7194077,1.0
7194079,0.0
7194081,0.0
7194084,0.0
7194085,0.0
7194102,1.0
7194103,1.0
7194104,0.0
7194108,0.0
7194110,1.0
7194116,1.0
7194129,1.0
7194134,0.0
7194146,1.0
7194150,1.0
7194156,1.0
7194160,1.0
7194162,0.0
7194168,0.0
7194174,0.0
7194181,0.0
7194185,0.0
7194191,0.0
7194192,0.0
7194194,1.0
7194195,1.0
7194197,1.0
7194199,1.0
7194200,1.0
7194201,1.0
7194202,0.0
7194205,0.0
7194207,0.0
7194208,0.0
7194211,0.0
7194217,1.0
7194219,1.0
7194220,1.0
7194223,1.0
7194226,1.0
7194231,0.0
7194232,1.0
7194233,1.0
7194234,1.0
7194248,0.0
7194250,1.0
7194254,1.0
7194256,0.0
7194257,0.0
7194258,1.0
7194259,0.0
7194266,1.0
7194268,0.0
7194272,0.0
7194280,1.0
7194283,0.0
7194286,1.0
7194291,1.0
7194296,0.0
7194304,0.0
7194305,1.0
7194316,0.0
7194319,1.0
7194324,1.0
7194325,0.0
7194326,0.0
7194327,1.0
7194329,0.0
7194332,0.0
7194347,1.0
7194348,1.0
7194353,0.0
7194358,1.0
7194360,1.0
7194361,0.0
7194363,0.0
7194369,1.0
7194371,0.0
7194378,1.0
7194389,1.0
7194391,1.0
7194395,0.0
7194402,1.0
7194403,0.0
7194412,0.0
7194416,1.0
7194421,1.0
7194422,0.0
7194425,0.0
7194435,0.0
7194437,1.0
7194438,1.0
7194452,1.0
7194459,1.0
7194460,0.0
7194471,1.0
7194473,1.0
7194479,0.0
7194481,0.0
7194482,0.0
7194485,0.0
7194488,1.0
7194493,1.0
7194499,0.0
7194504,0.0
7194506,0.0
7194516,0.0
7194521,1.0
7194530,0.0
7194532,1.0
7194535,0.0
7194536,1.0
7194539,0.0
7194540,0.0
7194546,0.0
7194559,0.0
7194563,1.0
7194565,0.0
7194570,0.0
7194581,0.0
7194583,1.0
7194590,1.0
7194595,0.0
7194596,0.0
7194604,0.0
7194606,1.0
7194613,0.0
7194624,0.0
7194625,0.0
7194642,1.0
7194648,0.0
7194656,1.0
7194661,1.0
7194664,0.0
7194666,0.0
7194669,1.0
7194670,0.0
7194672,1.0
7194686,0.0
7194691,1.0
7194704,1.0
7194705,1.0
7194707,1.0
7194719,1.0
7194723,1.0
7194725,1.0
7194726,0.0
7194728,0.0
7194730,1.0
7194731,0.0
7194732,0.0
7194745,1.0
7194749,0.0
7194753,1.0
7194758,1.0
7194766,1.0
7194767,1.0
7194768,1.0
7194776,0.0
7194777,1.0
7194780,1.0
7194782,0.0
7194787,1.0
7194793,1.0
7194796,1.0
7194806,0.0
7194815,1.0
7194817,1.0
7194820,0.0
7194821,0.0
7194825,0.0
7194826,0.0
7194828,1.0
7194831,0.0
7194835,0.0
7194836,1.0
7194837,1.0
7194849,1.0
7194853,1.0
7194861,1.0
7194862,1.0
7194865,1.0
7194869,1.0
7194870,1.0
7194874,0.0
7194875,1.0
7194880,0.0
7194884,0.0
7194885,1.0
7194912,1.0
7194923,0.0
7194925,1.0
7194927,1.0
7194928,1.0
7194931,0.0
7194936,1.0
7194937,1.0
7194938,0.0
7194943,1.0
7194944,1.0
7194952,1.0
7194956,0.0
7194961,1.0
7194965,1.0
7194970,1.0
7194977,1.0
7194978,1.0
7194988,1.0
7194990,1.0
7194994,0.0
7194996,1.0
7194998,1.0
7195000,1.0
7195003,1.0
7195006,0.0
7195020,0.0
7195027,0.0
7195034,0.0
7195041,1.0
7195045,1.0
7195050,0.0
7195052,1.0
7195055,1.0
7195059,1.0
7195061,1.0
7195065,0.0
7195069,0.0
7195070,0.0
7195072,1.0
7195081,0.0
7195083,0.0
7195085,0.0
7195095,0.0
7195098,0.0
7195099,0.0
7195106,1.0
7195108,1.0
7195113,1.0
7195116,1.0
7195122,1.0
7195123,1.0
7195125,0.0
7195126,1.0
7195132,1.0
7195134,0.0
7195138,1.0
7195142,1.0
7195143,1.0
7195149,0.0
7195154,0.0
7195155,1.0
7195158,1.0
7195164,1.0
7195185,1.0
7195189,0.0
7195190,1.0
7195195,0.0
7195200,1.0
7195216,1.0
7195224,1.0
7195229,1.0
7195232,0.0
7195238,1.0
7195244,1.0
7195248,1.0
7195249,1.0
7195254,1.0
7195258,0.0
7195271,1.0
7195281,0.0
7195287,0.0
7195292,0.0
7195293,0.0
7195298,1.0
7195300,0.0
7195308,0.0
7195312,1.0
7195314,0.0
7195317,0.0
7195323,1.0
7195328,1.0
7195334,0.0
7195336,1.0
7195337,1.0
7195341,1.0
7195344,1.0
7195348,0.0
7195350,1.0
7195368,0.0
7195371,0.0
7195376,1.0
7195378,1.0
7195379,0.0
7195383,0.0
7195388,1.0
7195397,1.0
7195398,1.0
7195402,1.0
7195415,1.0
7195416,1.0
7195420,1.0
7195428,1.0
7195429,1.0
7195432,0.0
7195433,1.0
7195434,1.0
7195437,1.0
7195439,1.0
7195440,1.0
7195443,1.0
7195447,0.0
7195454,1.0
7195457,0.0
7195461,1.0
7195471,1.0
7195473,1.0
7195474,1.0
7195477,1.0
7195481,1.0
7195485,1.0
7195489,0.0
7195500,1.0
7195506,0.0
7195514,0.0
7195515,0.0
7195516,1.0
7195521,1.0
7195522,1.0
7195524,0.0
7195526,1.0
7195527,1.0
7195531,0.0
7195537,1.0
7195539,1.0
7195542,0.0
7195543,1.0
7195544,0.0
7195554,0.0
7195556,1.0
7195558,1.0
7195560,0.0
7195561,0.0
7195564,1.0
7195574,1.0
7195584,1.0
7195590,0.0
7195591,1.0
7195602,1.0
7195611,0.0
7195617,0.0
7195619,1.0
7195624,1.0
7195629,1.0
7195630,1.0
7195637,0.0
7195642,1.0
7195643,0.0
7195667,0.0
7195669,0.0
7195680,1.0
7195683,1.0
7195685,0.0
7195688,1.0
7195690,0.0
7195691,1.0
7195694,1.0
7195695,0.0
7195700,0.0
7195701,0.0
7195705,1.0
7195718,0.0
7195719,1.0
7195733,0.0
7195734,0.0
7195735,1.0
7195737,1.0
7195745,1.0
7195746,0.0
7195748,1.0
7195749,1.0
7195752,0.0
7195756,0.0
7195766,0.0
7195768,0.0
7195774,1.0
7195779,1.0
7195780,0.0
7195781,0.0
7195783,1.0
7195786,1.0
7195787,0.0
7195789,1.0
7195795,0.0
7195796,0.0
7195805,0.0
7195807,1.0
7195812,1.0
7195813,0.0
7195816,0.0
7195830,0.0
7195831,1.0
7195837,1.0
7195839,0.0
7195840,1.0
7195843,1.0
7195845,1.0
7195849,1.0
7195850,1.0
7195851,1.0
7195852,0.0
7195863,1.0
7195865,0.0
7195866,1.0
7195870,0.0
7195886,0.0
7195889,0.0
7195891,0.0
7195898,1.0
7195901,1.0
7195907,1.0
7195911,1.0
7195913,1.0
7195914,1.0
7195915,0.0
7195916,0.0
7195921,1.0
7195924,0.0
7195926,1.0
7195929,0.0
7195931,1.0
7195932,1.0
7195933,1.0
7195944,0.0
7195945,0.0
7195954,0.0
7195975,1.0
7195976,1.0
7195978,0.0
7195984,1.0
7195986,0.0
7195993,0.0
7195994,0.0
7195997,1.0
7196002,0.0
7196004,1.0
7196007,0.0
7196008,1.0
7196012,0.0
7196027,1.0
7196036,1.0
7196044,1.0
7196046,1.0
7196048,1.0
7196055,1.0
7196060,0.0
7196069,0.0
7196071,1.0
7196072,0.0
7196091,0.0
7196094,1.0
7196097,1.0
7196102,1.0
7196109,1.0
